merchant_id,city,city_id,category,merchant_lat,merchant_lon
1901,Барнаул,47,health_fitness,53.220275223780654,83.820309742725
1902,Барнаул,47,misc_pos,53.255386981922015,83.85169472300778
1903,Барнаул,47,travel,53.41692404994936,83.69001103261724
1904,Ижевск,3,gas_transport,56.85172870976706,53.03301149541397
1905,Ижевск,3,grocery_pos,56.815517263119474,53.237032077767786
1906,Ижевск,3,home,56.78291359587741,53.21728173310611
1907,Ижевск,3,shopping_pos,56.91663373185809,53.08833384721139
1908,Ижевск,3,kids_pets,56.82327582581484,53.18074282896153
1909,Ижевск,3,entertainment,56.907574265735775,53.13992358958114
1910,Ижевск,3,personal_care,56.91773364196011,53.09113303602166
1911,Ижевск,3,food_dining,56.7191757094722,53.19499159288019
1912,Ижевск,3,health_fitness,56.86371806530604,53.23307979128402
1913,Ижевск,3,misc_pos,56.892217794124704,53.20995706433699
1914,Ижевск,3,travel,56.897577588345484,53.34000441523802
1915,Ульяновск,15,gas_transport,54.237646100617624,48.40466651753997
1916,Ульяновск,15,grocery_pos,54.25692400276364,48.27094141801927
1917,Ульяновск,15,home,54.2880107285483,48.4012697817883
1918,Ульяновск,15,shopping_pos,54.28489413048519,48.38968646342459
1919,Ульяновск,15,kids_pets,54.29995645507492,48.2760668920427
1920,Ульяновск,15,entertainment,54.308996819371536,48.29767809165861
1921,Ульяновск,15,personal_care,54.29604594077309,48.346002499377846
1922,Ульяновск,15,food_dining,54.254366944881795,48.35695504609705
1923,Ульяновск,15,health_fitness,54.23725573982531,48.40733792238138
1924,Ульяновск,15,misc_pos,54.35749704034475,48.62678947239454
1925,Ульяновск,15,travel,54.37328186857302,48.700038929371864
1926,Владивосток,50,gas_transport,43.244597908340886,132.14719460175246
1927,Владивосток,50,grocery_pos,43.17269624840665,131.93040265348662
1928,Владивосток,50,home,43.15890817377587,131.93015261698258
1929,Владивосток,50,shopping_pos,43.27291657998368,132.1300032159134
1930,Владивосток,50,kids_pets,43.22517472105892,131.96956010807878
1931,Владивосток,50,entertainment,43.2209260145203,132.02518081726083
1932,Владивосток,50,personal_care,43.175267762324545,131.92278108854137
1933,Владивосток,50,food_dining,43.25178386952142,132.14201013614783
1934,Владивосток,50,health_fitness,43.15565355143446,131.96701323567342
1935,Владивосток,50,misc_pos,43.24440488373556,132.16396002136395
1936,Владивосток,50,travel,43.245953309367266,132.0271035089535
1937,Ярославль,16,gas_transport,57.595115855209215,39.97011752627415
1938,Ярославль,16,grocery_pos,57.56244454507447,39.96330125259299
1939,Ярославль,16,home,57.6028967939655,39.984712603338984
1940,Ярославль,16,shopping_pos,57.60434200940022,39.92844270157487
1941,Ярославль,16,kids_pets,57.551222345695116,39.99044437163188
1942,Ярославль,16,entertainment,57.68766249861137,39.77202678749317
1943,Ярославль,16,personal_care,57.64669622471797,39.92497679039967
1944,Ярославль,16,food_dining,57.73070447758573,39.8257760677384
1945,Ярославль,16,health_fitness,57.60913715406457,39.81611468134925
1946,Ярославль,16,misc_pos,57.65050002272284,39.88671977949109
1947,Ярославль,16,travel,57.745555982350716,39.79056461488909
1948,Иркутск,69,gas_transport,52.37952501834201,104.13838650812525
1949,Иркутск,69,grocery_pos,52.225793050623025,104.32642696794444
1950,Иркутск,69,home,52.26452332631773,104.35843774185889
1951,Иркутск,69,shopping_pos,52.332159735951535,104.27831644768524
1952,Иркутск,69,kids_pets,52.29252251066187,104.31968565098364
1953,Иркутск,69,entertainment,52.34887515365385,104.23484610670056
1954,Иркутск,69,personal_care,52.366663748919784,104.25113000755246
1955,Иркутск,69,food_dining,52.30710009394271,104.30031346997521
1956,Иркутск,69,health_fitness,52.30371478168962,104.4087068230269
1957,Иркутск,69,misc_pos,52.2518528721696,104.2466744703102
1958,Иркутск,69,travel,52.39387238290979,104.17013807098132
1959,Тюмень,76,gas_transport,57.10123593491373,65.7210806416591
1960,Тюмень,76,grocery_pos,57.20544130515678,65.49688175407631
1961,Тюмень,76,home,57.20708939791757,65.59615115107724
1962,Тюмень,76,shopping_pos,57.137578395672136,65.37315924326968
1963,Тюмень,76,kids_pets,57.2630144911714,65.5275918269095
1964,Тюмень,76,entertainment,57.18128655939716,65.30463216806679
1965,Тюмень,76,personal_care,57.2797148126815,65.46878257124817
1966,Тюмень,76,food_dining,57.201153591159205,65.45287137413567
1967,Тюмень,76,health_fitness,57.24132041324889,65.64728302706878
1968,Тюмень,76,misc_pos,57.15402962175246,65.66858403530942
1969,Тюмень,76,travel,57.18076439694116,65.30957915763256
1970,Махачкала,51,gas_transport,43.00124706082674,47.45910512511781
1971,Махачкала,51,grocery_pos,42.97581400234972,47.51149546680153
1972,Махачкала,51,home,43.02494387549031,47.405620576084736
1973,Махачкала,51,shopping_pos,42.93872271376352,47.578486382029034
1974,Махачкала,51,kids_pets,42.934701243033814,47.56598229147603
1975,Махачкала,51,entertainment,42.978369271210525,47.484368434744
1976,Махачкала,51,personal_care,43.00586706193412,47.42338817672357
1977,Махачкала,51,food_dining,43.02393336791596,47.44279912995061
1978,Махачкала,51,health_fitness,42.96870090886859,47.51930792456888
1979,Махачкала,51,misc_pos,42.97191286380736,47.50773540565228
1980,Махачкала,51,travel,43.01170577138908,47.46399146849992
1981,Хабаровск,60,gas_transport,48.55273152344467,135.0851413333819
1982,Хабаровск,60,grocery_pos,48.4187088459717,135.03795845582414
1983,Хабаровск,60,home,48.47859424539721,135.01247712553453
1984,Хабаровск,60,shopping_pos,48.56923864171918,135.0465058921791
1985,Хабаровск,60,kids_pets,48.479508597658125,135.01444665519205
1986,Хабаровск,60,entertainment,48.467464411669624,135.1124013564079
1987,Хабаровск,60,personal_care,48.413393984526344,135.05870371700198
1988,Хабаровск,60,food_dining,48.489273507384006,135.12567595031055
1989,Хабаровск,60,health_fitness,48.475166456780684,134.97638255302098
1990,Хабаровск,60,misc_pos,48.498153401467526,135.068144409637
1991,Хабаровск,60,travel,48.382280234625355,135.02692304138694
1992,Оренбург,73,gas_transport,51.77218089691605,55.046289813198335
1993,Оренбург,73,grocery_pos,51.790527855933775,55.12121345063432
1994,Оренбург,73,home,51.784867920377536,55.227918200994715
1995,Оренбург,73,shopping_pos,51.77227083846971,55.242217262507765
1996,Оренбург,73,kids_pets,51.77067771594254,55.039879448370954
1997,Оренбург,73,entertainment,51.8482559973373,55.1442396112702
1998,Оренбург,73,personal_care,51.78417552000178,55.19477371617147
1999,Оренбург,73,food_dining,51.743926929621594,55.12788042099697
2000,Оренбург,73,health_fitness,51.78469856124354,55.08938851944484
2001,Оренбург,73,misc_pos,51.86552808032773,55.12465534729106
2002,Оренбург,73,travel,51.69277837547214,55.0819603887014
2003,Новокузнецк,9,gas_transport,53.924218042050065,87.08972373617978
2004,Новокузнецк,9,grocery_pos,53.76697272482301,87.0873907379291
2005,Новокузнецк,9,home,53.83267968820051,87.13378020164257
2006,Новокузнецк,9,shopping_pos,53.66457889217371,86.93490114812599
2007,Новокузнецк,9,kids_pets,53.889490138832784,87.31099838759035
2008,Новокузнецк,9,entertainment,53.799397671163995,87.1996384103699
2009,Новокузнецк,9,personal_care,53.86174320978115,87.16156585079038
2010,Новокузнецк,9,food_dining,53.74097334456234,87.26066237554474
2011,Новокузнецк,9,health_fitness,53.717469776380085,87.07097779383336
2012,Новокузнецк,9,misc_pos,53.833190450344986,87.3057775234709
2013,Новокузнецк,9,travel,53.65883249263718,86.89365681559491
2014,Кемерово,48,gas_transport,55.45468309937139,86.10225400780337
2015,Кемерово,48,grocery_pos,55.34177171862948,85.96552503369998
2016,Кемерово,48,home,55.33884310006257,85.98336322363004
2017,Кемерово,48,shopping_pos,55.41639725472066,86.03087928194337
2018,Кемерово,48,kids_pets,55.423248131769434,86.18419010016945
2019,Кемерово,48,entertainment,55.35577911948958,86.15026071951912
2020,Кемерово,48,personal_care,55.417265359472864,86.05402074612216
2021,Кемерово,48,food_dining,55.30379998855158,86.12311149270381
2022,Кемерово,48,health_fitness,55.34455021249791,86.07520844608119
2023,Кемерово,48,misc_pos,55.306011297781446,85.94887210101733
2024,Кемерово,48,travel,55.45552604939198,86.17561250514636
2025,Рязань,18,gas_transport,54.60175906137181,39.6459224433182
2026,Рязань,18,grocery_pos,54.67138707955611,39.687409115468775
2027,Рязань,18,home,54.69106605304158,39.675029005865646
2028,Рязань,18,shopping_pos,54.5577345292288,39.75634320491398
2029,Рязань,18,kids_pets,54.69348021136267,39.600552747188935
2030,Рязань,18,entertainment,54.69054411899392,39.624652531138246
2031,Рязань,18,personal_care,54.60534139539772,39.64916543678134
2032,Рязань,18,food_dining,54.582341418843725,39.717626978857666
2033,Рязань,18,health_fitness,54.764353404435745,39.861641991712936
2034,Рязань,18,misc_pos,54.66943110269938,39.720541269494696
2035,Рязань,18,travel,54.607884498653725,39.67701805757057
2036,Томск,31,gas_transport,56.48275465404576,85.10897660068504
2037,Томск,31,grocery_pos,56.50370552807879,84.93267892657364
2038,Томск,31,home,56.49804775485605,85.01811697026221
2039,Томск,31,shopping_pos,56.42426153714818,85.00010809560614
2040,Томск,31,kids_pets,56.46549079431339,85.04103554159649
2041,Томск,31,entertainment,56.48413693003337,84.92592600302555
2042,Томск,31,personal_care,56.47228648880491,85.14090837693712
2043,Томск,31,food_dining,56.50289013116517,84.89829363028971
2044,Томск,31,health_fitness,56.47442690503359,84.92484543085553
2045,Томск,31,misc_pos,56.45318024672055,85.02014621830628
2046,Томск,31,travel,56.514774123052824,84.95408944533152
2047,Астрахань,42,gas_transport,46.36057317120262,47.99211535863309
2048,Астрахань,42,grocery_pos,46.375463646085606,48.034156988149064
2049,Астрахань,42,home,46.289363249627456,47.93913344033221
2050,Астрахань,42,shopping_pos,46.30936249977125,48.038431614721326
2051,Астрахань,42,kids_pets,46.38604105054502,48.05144949487526
2052,Астрахань,42,entertainment,46.39438788877735,48.02279228839815
2053,Астрахань,42,personal_care,46.27645366182379,47.90357142345343
2054,Астрахань,42,food_dining,46.37781046182072,48.07667372588145
2055,Астрахань,42,health_fitness,46.351465238537905,47.9744575287963
2056,Астрахань,42,misc_pos,46.36602110499838,48.0136546952486
2057,Астрахань,42,travel,46.294281761636846,47.962393448429125
2058,Пенза,40,gas_transport,53.23808069329096,44.884128741640026
2059,Пенза,40,grocery_pos,53.20417692345113,45.21367672508494
2060,Пенза,40,home,53.159469313079924,44.96102964647375
2061,Пенза,40,shopping_pos,53.2402855857989,44.87448812894343
2062,Пенза,40,kids_pets,53.22602414291828,45.064599527216686
2063,Пенза,40,entertainment,53.239170782300846,45.108118973904794
2064,Пенза,40,personal_care,53.262880356340965,45.034376834594056
2065,Пенза,40,food_dining,53.27878943629676,44.96147075137514
2066,Пенза,40,health_fitness,53.250270539578466,45.145852811342635
2067,Пенза,40,misc_pos,53.256393731698054,45.1469553652188
2068,Пенза,40,travel,53.16232227186191,45.0337211887307
2069,Набережные Челны,62,gas_transport,55.766329806276154,52.402059970650406
2070,Набережные Челны,62,grocery_pos,55.7067743427349,52.32074850859586
2071,Набережные Челны,62,home,55.68689612649146,52.43528408133695
2072,Набережные Челны,62,shopping_pos,55.680346431122985,52.43402635005065
2073,Набережные Челны,62,kids_pets,55.703014967974084,52.31538108823973
2074,Набережные Челны,62,entertainment,55.77529799757882,52.4185402587461
2075,Набережные Челны,62,personal_care,55.7082068489874,52.3800929816598
2076,Набережные Челны,62,food_dining,55.678914654515275,52.26452668805752
2077,Набережные Челны,62,health_fitness,55.780167130230545,52.45517375625645
2078,Набережные Челны,62,misc_pos,55.752931020528,52.36902364017501
2079,Набережные Челны,62,travel,55.67129181778619,52.30503123654672
2080,Липецк,21,gas_transport,52.595434964610085,39.64216485398855
2081,Липецк,21,grocery_pos,52.63377115438379,39.589854861013286
2082,Липецк,21,home,52.70650820619114,39.734761735609055
2083,Липецк,21,shopping_pos,52.6082468993295,39.550264471857595
2084,Липецк,21,kids_pets,52.707325522977065,39.7387611843335
2085,Липецк,21,entertainment,52.65367414577804,39.62226605164239
2086,Липецк,21,personal_care,52.60820441143637,39.62918431566985
2087,Липецк,21,food_dining,52.56563932548158,39.65397301611748
2088,Липецк,21,health_fitness,52.61113765771513,39.57922350101198
2089,Липецк,21,misc_pos,52.623391737370675,39.573220986139575
2090,Липецк,21,travel,52.64459569368283,39.472386539032705
2091,Тула,53,gas_transport,54.172134713716254,37.53885479005497
2092,Тула,53,grocery_pos,54.247551813236555,37.639122916257996
2093,Тула,53,home,54.249372213210364,37.62715286932714
2094,Тула,53,shopping_pos,54.15877282087246,37.5881060452501
2095,Тула,53,kids_pets,54.12659255742877,37.560904135371274
2096,Тула,53,entertainment,54.231764043711216,37.574457475941344
2097,Тула,53,personal_care,54.15974639072776,37.72797697447849
2098,Тула,53,food_dining,54.11458018406346,37.58634438066712
2099,Тула,53,health_fitness,54.19282246904652,37.730871282115146
2100,Тула,53,misc_pos,54.23748136492334,37.600664894765366
2101,Тула,53,travel,54.19017568637367,37.54844080695708
2102,Киров,35,gas_transport,58.52865995061438,49.68621024907538
2103,Киров,35,grocery_pos,58.545943533622996,49.683524604499475
2104,Киров,35,home,58.5000870648715,49.72792841651129
2105,Киров,35,shopping_pos,58.541504404269546,49.66667139548783
2106,Киров,35,kids_pets,58.53154447772958,49.65347574571067
2107,Киров,35,entertainment,58.59599660488994,49.610906241138295
2108,Киров,35,personal_care,58.622378599017416,49.64077893156785
2109,Киров,35,food_dining,58.63575085396722,49.69170333426789
2110,Киров,35,health_fitness,58.54965225997207,49.59129567106736
2111,Киров,35,misc_pos,58.62305633222372,49.680311761947515
2112,Киров,35,travel,58.606763826706484,49.70760075301077
2113,Чебоксары,63,gas_transport,56.06986692736482,47.297567298802036
2114,Чебоксары,63,grocery_pos,56.07480745407723,47.25025525196651
2115,Чебоксары,63,home,56.12282693670638,47.29949075351531
2116,Чебоксары,63,shopping_pos,56.08530612209867,47.12244920912396
2117,Чебоксары,63,kids_pets,56.134385762824074,47.199629110701515
2118,Чебоксары,63,entertainment,56.128475709896016,47.179868707710554
2119,Чебоксары,63,personal_care,56.1397827297552,47.274085836753805
2120,Чебоксары,63,food_dining,56.111618291639736,47.16665694589128
2121,Чебоксары,63,health_fitness,56.084980097161036,47.27230043689623
2122,Чебоксары,63,misc_pos,56.10376275725176,47.31263250207197
2123,Чебоксары,63,travel,56.08072328384047,47.24475796672903
2124,Улан-Удэ,11,gas_transport,51.80605306530409,107.47824796009604
2125,Улан-Удэ,11,grocery_pos,51.83995317441598,107.82095148372763
2126,Улан-Удэ,11,home,51.88454133717323,107.5911371696455
2127,Улан-Удэ,11,shopping_pos,51.81788130188101,107.78774159233802
2128,Улан-Удэ,11,kids_pets,51.823827362566945,107.74956831878376
2129,Улан-Удэ,11,entertainment,51.84058266386698,107.58518639630626
2130,Улан-Удэ,11,personal_care,51.79616154683075,107.63929848830769
2131,Улан-Удэ,11,food_dining,51.8962646250056,107.65742051492111
2132,Улан-Удэ,11,health_fitness,51.818321026427625,107.61365098687689
2133,Улан-Удэ,11,misc_pos,51.8338163242666,107.58245100002054
2134,Улан-Удэ,11,travel,51.86503234026706,107.57405948001556
2135,Калининград,75,gas_transport,54.75607615576611,20.37359845295752
2136,Калининград,75,grocery_pos,54.66366262761782,20.57782996706151
2137,Калининград,75,home,54.716117852740844,20.563853853283717
2138,Калининград,75,shopping_pos,54.65804887831141,20.508467421852252
2139,Калининград,75,kids_pets,54.708562633355285,20.453677962791662
2140,Калининград,75,entertainment,54.754324414794105,20.416359005084786
2141,Калининград,75,personal_care,54.65183990101724,20.363299354757263
2142,Калининград,75,food_dining,54.72933919360708,20.51985709560716
2143,Калининград,75,health_fitness,54.68072331683014,20.410585173470523
2144,Калининград,75,misc_pos,54.76910267711477,20.457449543436628
2145,Калининград,75,travel,54.7489517541065,20.55167168786104
2146,Брянск,27,gas_transport,53.2301938758139,34.34408465993067
2147,Брянск,27,grocery_pos,53.33914652932699,34.290699442489185
2148,Брянск,27,home,53.371351175004705,34.32445932294855
2149,Брянск,27,shopping_pos,53.30540391447543,34.210947283021646
2150,Брянск,27,kids_pets,53.27044396890116,34.36981439679467
2151,Брянск,27,entertainment,53.22821596556505,34.463025962212214
2152,Брянск,27,personal_care,53.28654842300724,34.33985299554772
2153,Брянск,27,food_dining,53.301861658601595,34.251665061635414
2154,Брянск,27,health_fitness,53.26310403614382,34.40910561118558
2155,Брянск,27,misc_pos,53.20634697390338,34.461316045422485
2156,Брянск,27,travel,53.297889370507434,34.205760295782234
2157,Курск,32,gas_transport,51.72449396583107,36.184709364964306
2158,Курск,32,grocery_pos,51.6948408830822,36.164460054553494
2159,Курск,32,home,51.72834538634005,36.10179737425685
2160,Курск,32,shopping_pos,51.73741544270212,36.21024818118509
2161,Курск,32,kids_pets,51.72215756223314,36.189888834474495
2162,Курск,32,entertainment,51.6703156915581,36.08468289790482
2163,Курск,32,personal_care,51.754581244080626,36.17961860860746
2164,Курск,32,food_dining,51.70920969743534,36.15240242230158
2165,Курск,32,health_fitness,51.76202429036385,36.14526262810934
2166,Курск,32,misc_pos,51.72757843627282,36.16283532722025
2167,Курск,32,travel,51.72798653119493,36.15502352365436
2168,Иваново,43,gas_transport,56.97769040629785,41.03152346083636
2169,Иваново,43,grocery_pos,57.024237231007405,40.99528596544014
2170,Иваново,43,home,57.04646123570146,40.89888020537633
2171,Иваново,43,shopping_pos,57.034018498826065,40.99801909322125
2172,Иваново,43,kids_pets,56.99543891711671,40.98028309070587
2173,Иваново,43,entertainment,56.97288021893055,40.95220570572992
2174,Иваново,43,personal_care,57.028814600645575,41.01169755156034
2175,Иваново,43,food_dining,56.99341381792166,40.982021194331104
2176,Иваново,43,health_fitness,57.055557858442874,40.95406704543722
2177,Иваново,43,misc_pos,56.98238846427778,41.079136915027306
2178,Иваново,43,travel,56.987341435403756,40.92791555871353
2179,Магнитогорск,28,gas_transport,53.41399115792691,58.912916606894626
2180,Магнитогорск,28,grocery_pos,53.474579178110645,58.9787522658164
2181,Магнитогорск,28,home,53.36575320490358,59.10341554709904
2182,Магнитогорск,28,shopping_pos,53.433428875209906,59.073361263197235
2183,Магнитогорск,28,kids_pets,53.35909967306713,58.91196240266367
2184,Магнитогорск,28,entertainment,53.367469211553605,58.90693543775085
2185,Магнитогорск,28,personal_care,53.388943281678344,58.97119968416625
2186,Магнитогорск,28,food_dining,53.446053846751255,59.19098185172032
2187,Магнитогорск,28,health_fitness,53.39872564533569,59.09136097665075
2188,Магнитогорск,28,misc_pos,53.3528703861512,59.00350616609751
2189,Магнитогорск,28,travel,53.30028523627633,58.97978279713037
2190,Тверь,61,gas_transport,56.87478331362719,35.8231444902692
2191,Тверь,61,grocery_pos,56.861908543026225,35.845091489048734
2192,Тверь,61,home,56.84404450312255,35.9201662546531
2193,Тверь,61,shopping_pos,56.79774350650941,36.00920960070393
2194,Тверь,61,kids_pets,56.82939982578679,35.93820117510854
2195,Тверь,61,entertainment,56.82976265723365,35.99310119240814
2196,Тверь,61,personal_care,56.921313476127324,35.91036142234165
2197,Тверь,61,food_dining,56.87036551766794,35.8791092371132
2198,Тверь,61,health_fitness,56.870097683599184,35.87139586303996
2199,Тверь,61,misc_pos,56.87892225825368,35.932587984100515
2200,Тверь,61,travel,56.83908645333963,35.92122879830687
2201,Ставрополь,44,gas_transport,45.05362734203677,42.039596926401565
2202,Ставрополь,44,grocery_pos,45.025185492270175,41.95434598809252
2203,Ставрополь,44,home,45.05427324527881,42.00768885445856
2204,Ставрополь,44,shopping_pos,45.07814138406971,41.95346798283919
2205,Ставрополь,44,kids_pets,45.00481115217283,41.897391395669096
2206,Ставрополь,44,entertainment,45.0046379387444,41.957166443328596
2207,Ставрополь,44,personal_care,45.011257699518715,41.97769520501165
2208,Ставрополь,44,food_dining,45.02108745135435,41.92403974348239
2209,Ставрополь,44,health_fitness,44.998102113006766,41.921102246879904
2210,Ставрополь,44,misc_pos,45.099185827973315,41.96101205173042
2211,Ставрополь,44,travel,45.06745773880529,42.06380251135494
2212,Симферополь,56,gas_transport,44.9604529256264,34.0862272270955
2213,Симферополь,56,grocery_pos,44.92338890984596,34.16317318465684
2214,Симферополь,56,home,44.926088469178765,34.11139063773938
2215,Симферополь,56,shopping_pos,44.96714452371855,34.10840066864694
2216,Симферополь,56,kids_pets,44.983195131936945,34.13379559751235
2217,Симферополь,56,entertainment,44.940153330794416,34.06676761263747
2218,Симферополь,56,personal_care,44.947990334071676,34.066582775689824
2219,Симферополь,56,food_dining,44.9890571534281,34.14572470045283
2220,Симферополь,56,health_fitness,44.93360350301002,34.07064799947769
2221,Симферополь,56,misc_pos,44.965914611947234,34.17530626404739
2222,Симферополь,56,travel,44.895814466353976,34.09198526057239
2223,Нижний Тагил,17,gas_transport,57.96046646774946,59.84428659325626
2224,Нижний Тагил,17,grocery_pos,57.8328884927017,60.02681663512045
2225,Нижний Тагил,17,home,57.915643281139985,60.14937035461655
2226,Нижний Тагил,17,shopping_pos,57.92415264653784,60.1088628184533
2227,Нижний Тагил,17,kids_pets,57.97662940940097,59.8690970330494
2228,Нижний Тагил,17,entertainment,57.94912564791407,59.83846102702203
2229,Нижний Тагил,17,personal_care,57.90101521695568,60.029260196190705
2230,Нижний Тагил,17,food_dining,57.994276241326475,60.054204931626906
2231,Нижний Тагил,17,health_fitness,57.841844504795866,60.07475744710239
2232,Нижний Тагил,17,misc_pos,57.96873767379313,60.00517955556914
2233,Нижний Тагил,17,travel,57.92339338840489,60.1471637889607
2234,Белгород,10,gas_transport,50.60685912717143,36.64900703208609
2235,Белгород,10,grocery_pos,50.59590620770252,36.64767322369838
2236,Белгород,10,home,50.59168323994922,36.627849018673786
2237,Белгород,10,shopping_pos,50.651356527004374,36.50428922229437
2238,Белгород,10,kids_pets,50.59672244731273,36.49671099709421
2239,Белгород,10,entertainment,50.58518184884914,36.66688292096331
2240,Белгород,10,personal_care,50.59186093154327,36.70495307161907
2241,Белгород,10,food_dining,50.62047338349405,36.600861215519
2242,Белгород,10,health_fitness,50.5669090578589,36.46833301147829
2243,Белгород,10,misc_pos,50.56506528549805,36.53566614481054
2244,Белгород,10,travel,50.591978872796574,36.56657340832013
2245,Архангельск,29,gas_transport,64.56594336862081,40.488011006103285
2246,Архангельск,29,grocery_pos,64.44382255850466,40.61048220419887
2247,Архангельск,29,home,64.64026518100805,40.51204443053285
2248,Архангельск,29,shopping_pos,64.54857305935494,40.59661704895415
2249,Архангельск,29,kids_pets,64.58318869108102,40.49775846201198
2250,Архангельск,29,entertainment,64.63572162545469,40.55503147091371
2251,Архангельск,29,personal_care,64.57584148358947,40.623488990573165
2252,Архангельск,29,food_dining,64.68644960927513,40.47612694493869
2253,Архангельск,29,health_fitness,64.69736676189905,40.56534862461827
2254,Архангельск,29,misc_pos,64.55975247865936,40.606345534301475
2255,Архангельск,29,travel,64.49148559854827,40.795418920845684
2256,Владимир,23,gas_transport,56.10644561783156,40.33049118366062
2257,Владимир,23,grocery_pos,56.16065197326657,40.41425083336975
2258,Владимир,23,home,56.0927096698524,40.271263602717994
2259,Владимир,23,shopping_pos,56.116478090152526,40.3597367048648
2260,Владимир,23,kids_pets,56.12542938301932,40.61212632071837
2261,Владимир,23,entertainment,56.11069456112798,40.274863188398136
2262,Владимир,23,personal_care,56.14289820945315,40.40666853545452
2263,Владимир,23,food_dining,56.12283299909519,40.378703543865576
2264,Владимир,23,health_fitness,56.144960794749835,40.617695539031175
2265,Владимир,23,misc_pos,56.09093297132076,40.19572323397557
2266,Владимир,23,travel,56.13644112804493,40.60861821738204
2267,Севастополь,6,gas_transport,44.57537167325365,33.455009641356924
2268,Севастополь,6,grocery_pos,44.667223533784274,33.54641332742226
2269,Севастополь,6,home,44.668584658298485,33.57055666737808
2270,Севастополь,6,shopping_pos,44.585676842122524,33.44592198130801
2271,Севастополь,6,kids_pets,44.60081333614367,33.520683081864654
2272,Севастополь,6,entertainment,44.639411078557195,33.53944417622226
2273,Севастополь,6,personal_care,44.59373018033621,33.55892705817876
2274,Севастополь,6,food_dining,44.65973179172971,33.596357669059344
2275,Севастополь,6,health_fitness,44.65262678758093,33.59333781627801
2276,Севастополь,6,misc_pos,44.64118383851066,33.57267939768468
2277,Севастополь,6,travel,44.68090261798761,33.55248581290162
2278,Сочи,13,gas_transport,43.63519361645794,39.71109092735309
2279,Сочи,13,grocery_pos,43.44469927346609,39.92814155646077
2280,Сочи,13,home,43.96424066543906,39.261579052458835
2281,Сочи,13,shopping_pos,43.960638554737024,39.301556763514625
2282,Сочи,13,kids_pets,43.5821913355281,39.75089576643489
2283,Сочи,13,entertainment,43.59086395430452,39.731384142728565
2284,Сочи,13,personal_care,43.40553750006135,40.00423657594874
2285,Сочи,13,food_dining,43.639379304149024,39.726776738480545
2286,Сочи,13,health_fitness,43.49852439921029,39.88079615333609
2287,Сочи,13,misc_pos,43.968820356993994,39.25394529635926
2288,Сочи,13,travel,43.57602012849442,39.74323024808598
2289,Курган,45,gas_transport,55.46116236435652,65.39845707330699
2290,Курган,45,grocery_pos,55.432561538509276,65.62778753953938
2291,Курган,45,home,55.41914269976066,65.27551306991329
2292,Курган,45,shopping_pos,55.456074082529454,65.39952509678515
2293,Курган,45,kids_pets,55.406219801978835,65.44051096802455
2294,Курган,45,entertainment,55.44348997353865,65.52045565724141
2295,Курган,45,personal_care,55.42637292335611,65.54851700848204
2296,Курган,45,food_dining,55.485491869879674,65.43175751902642
2297,Курган,45,health_fitness,55.42862557707744,65.52147701207909
2298,Курган,45,misc_pos,55.45490470940492,65.22146629693515
2299,Курган,45,travel,55.496599306266624,65.35048599147667
2300,Смоленск,39,gas_transport,54.731600677744694,32.08714918426983
2301,Смоленск,39,grocery_pos,54.81256066709543,31.98943056249792
2302,Смоленск,39,home,54.80138380564382,32.18094818329095
2303,Смоленск,39,shopping_pos,54.83374781279827,31.887215655266584
2304,Смоленск,39,kids_pets,54.79187781861818,32.04451848551091
2305,Смоленск,39,entertainment,54.75783374441772,32.04556334771581
2306,Смоленск,39,personal_care,54.80402792162715,32.06668795262627
2307,Смоленск,39,food_dining,54.80445293035944,32.085599992753444
2308,Смоленск,39,health_fitness,54.74858923889204,32.007876605515094
2309,Смоленск,39,misc_pos,54.837561025197395,32.027520191935295
2310,Смоленск,39,travel,54.7841353947461,32.157426244185054
2311,Калуга,57,gas_transport,54.522216295626876,36.33747710187738
2312,Калуга,57,grocery_pos,54.53847748547448,36.33477962379247
2313,Калуга,57,home,54.492566332113064,36.185493313921576
2314,Калуга,57,shopping_pos,54.49074101123252,36.204001652737084
2315,Калуга,57,kids_pets,54.532283408541446,36.242617972175246
2316,Калуга,57,entertainment,54.56111935630873,36.37962278267644
2317,Калуга,57,personal_care,54.56136638266345,36.27456263835498
2318,Калуга,57,food_dining,54.53679541632322,36.21037068794484
2319,Калуга,57,health_fitness,54.54913747129428,36.288115944723195
2320,Калуга,57,misc_pos,54.57340316412937,36.25714852724382
2321,Калуга,57,travel,54.567510488505114,36.262506675461545
2322,Чита,22,gas_transport,51.99929353578464,113.16514510205798
2323,Чита,22,grocery_pos,52.07359356720198,113.53956993158705
2324,Чита,22,home,51.996415942167935,113.22207564781063
2325,Чита,22,shopping_pos,52.08293480494767,113.61025718530686
2326,Чита,22,kids_pets,52.13322847470796,113.31453478176276
2327,Чита,22,entertainment,52.05365278492658,113.23864673292009
2328,Чита,22,personal_care,52.0821888665149,113.56350414738289
2329,Чита,22,food_dining,51.984634502151785,113.48165733260703
2330,Чита,22,health_fitness,52.01695271674861,113.61657688243544
2331,Чита,22,misc_pos,52.005056994066294,113.55776346727674
2332,Чита,22,travel,52.03490314143612,113.20079132725463
2333,Орёл,26,gas_transport,52.94924567207137,36.15164690683003
2334,Орёл,26,grocery_pos,53.01106434592076,36.14114353452933
2335,Орёл,26,home,52.96316791456895,36.063048384817975
