txn_id,client_id,txn_time,unix_time,amount,type,channel,category,online,merchant_id,trans_city,trans_lat,trans_lon,trans_ip,device_id,account,is_fraud,is_suspicious,status,rule,distance_km
1633,3829,2025-01-02 20:33:00,1735849980,100.0,purchase,ecom,shopping_net,True,6804.0,Краснодар,45.040235,38.9760801,2.60.14.40,6508.0,,False,False,approved,not applicable,0.0
1637,2752,2025-01-02 20:34:00,1735850040,1725.16,purchase,POS,kids_pets,False,3712.0,Кемерово,55.35176492806067,86.13764653556004,not applicable,,,False,False,approved,not applicable,7.228
1635,3695,2025-01-02 20:34:00,1735850040,860.19,purchase,POS,health_fitness,False,2737.0,Тольятти,53.54534825022664,49.42957154322901,not applicable,,,False,False,approved,not applicable,3.825
1636,10639,2025-01-02 20:34:00,1735850040,1790.0,purchase,POS,shopping_pos,False,719.0,Саранск,54.23348589946183,45.18827260019744,not applicable,,,False,False,approved,not applicable,5.87
1639,1125,2025-01-02 20:36:00,1735850160,1492.84,purchase,POS,kids_pets,False,5395.0,Новокузнецк,53.78270896892295,87.30298718474094,not applicable,,,False,False,approved,not applicable,5.979
1638,1717,2025-01-02 20:36:00,1735850160,1.0,purchase,ecom,misc_net,True,6851.0,Оренбург,51.7875191,55.1017379,2.60.6.85,2893.0,,False,False,approved,not applicable,0.0
1644,1533,2025-01-02 20:37:00,1735850220,983.97,purchase,POS,entertainment,False,2734.0,Тольятти,53.559757035192966,49.343135028739304,not applicable,,,False,False,approved,not applicable,5.328
1640,12220,2025-01-02 20:37:00,1735850220,2114.87,purchase,POS,grocery_pos,False,3676.0,Хабаровск,48.49088138296326,134.97636694299044,not applicable,,,False,False,approved,not applicable,6.822
1642,357,2025-01-02 20:37:00,1735850220,1768.0,purchase,POS,home,False,4238.0,Москва,55.872603166109876,37.60766190293813,not applicable,,,False,False,approved,not applicable,13.243
1641,12324,2025-01-02 20:37:00,1735850220,1288.6,purchase,POS,gas_transport,False,5193.0,Уфа,54.745281540245955,55.96143143222561,not applicable,,,False,False,approved,not applicable,1.183
1643,530,2025-01-02 20:37:00,1735850220,1902.0,purchase,ecom,shopping_net,True,6973.0,Архангельск,64.5392985,40.5170083,2.60.1.251,893.0,,False,False,approved,not applicable,0.0
1645,4257,2025-01-02 20:38:00,1735850280,3338.39,purchase,POS,grocery_pos,False,849.0,Москва,55.800998371044,37.784097085433324,not applicable,,,False,False,approved,not applicable,11.536
1646,603,2025-01-02 20:38:00,1735850280,780.0,purchase,POS,gas_transport,False,4819.0,Сочи,43.73341255251551,39.53972018522111,not applicable,,,False,False,approved,not applicable,22.106
1651,2210,2025-01-02 20:39:00,1735850340,1.0,purchase,POS,shopping_pos,False,4943.0,Вологда,59.23877617928148,39.951064907448774,not applicable,,,False,False,approved,not applicable,6.674
1649,3922,2025-01-02 20:39:00,1735850340,2240.0,purchase,POS,entertainment,False,853.0,Москва,55.78395927181618,37.60577798736438,not applicable,,,False,False,approved,not applicable,3.472
1648,1020,2025-01-02 20:39:00,1735850340,400.0,purchase,POS,kids_pets,False,907.0,Казань,55.822587598570394,49.12052256471775,not applicable,,,False,False,approved,not applicable,3.19
1650,1514,2025-01-02 20:39:00,1735850340,1217.0,purchase,POS,gas_transport,False,5149.0,Самара,53.135398468373424,50.08665048186777,not applicable,,,False,False,approved,not applicable,6.786
1647,640,2025-01-02 20:39:00,1735850340,3000.0,purchase,POS,kids_pets,False,643.0,Орёл,52.97230646146147,36.04651825811036,not applicable,,,False,False,approved,not applicable,1.652
1652,576,2025-01-02 20:40:00,1735850400,1000.0,purchase,POS,gas_transport,False,6744.0,Нижневартовск,60.935786869848755,76.53005489869355,not applicable,,,False,False,approved,not applicable,2.19
1653,1485,2025-01-02 20:40:00,1735850400,1655.58,purchase,POS,grocery_pos,False,3324.0,Комсомольск-на-Амуре,50.47332478514187,136.9274145845487,not applicable,,,False,False,approved,not applicable,10.266
1654,2923,2025-01-02 20:41:00,1735850460,2098.49,purchase,POS,grocery_pos,False,2103.0,Киров,58.545943533622996,49.683524604499475,not applicable,,,False,False,approved,not applicable,6.478
1655,4073,2025-01-02 20:41:00,1735850460,2100.0,purchase,POS,home,False,1675.0,Йошкар-Ола,56.650748244268364,47.88721371271292,not applicable,,,False,False,approved,not applicable,1.981
1656,4188,2025-01-02 20:41:00,1735850460,5521.13,purchase,POS,misc_pos,False,857.0,Москва,55.724994834399524,37.63896422699762,not applicable,,,False,False,approved,not applicable,3.421
1657,3154,2025-01-02 20:42:00,1735850520,216.75,purchase,POS,personal_care,False,3186.0,Орёл,52.97633689523663,36.046541208129696,not applicable,,,False,False,approved,not applicable,1.852
1658,4173,2025-01-02 20:44:00,1735850640,1215.43,purchase,POS,home,False,6020.0,Челябинск,55.21438991321778,61.48562871249833,not applicable,,,False,False,approved,not applicable,8.086
1659,3341,2025-01-02 20:44:00,1735850640,1.0,purchase,POS,health_fitness,False,1736.0,Екатеринбург,56.765769842634796,60.82939494298684,not applicable,,,False,False,approved,not applicable,15.905
1660,3416,2025-01-02 20:45:00,1735850700,1867.77,purchase,POS,kids_pets,False,2106.0,Киров,58.53154447772958,49.65347574571067,not applicable,,,False,False,approved,not applicable,8.062
1661,4561,2025-01-02 20:45:00,1735850700,1.0,purchase,POS,travel,False,1221.0,Пенза,53.278551512176975,44.893462221349864,not applicable,,,False,False,approved,not applicable,14.861
1662,2548,2025-01-02 20:47:00,1735850820,14394.15,purchase,POS,travel,False,5412.0,Кемерово,55.449506664824774,86.0770181780326,not applicable,,,False,False,approved,not applicable,6.792
1664,2339,2025-01-02 20:48:00,1735850880,2631.68,purchase,POS,shopping_pos,False,3359.0,Нижневартовск,60.896607634754034,76.45148761319774,not applicable,,,False,False,approved,not applicable,8.01
1665,1328,2025-01-02 20:48:00,1735850880,1.0,purchase,ecom,shopping_net,True,6946.0,Астрахань,46.3655808,48.0559979,2.60.4.239,2242.0,,False,False,approved,not applicable,0.0
1663,1467,2025-01-02 20:48:00,1735850880,500.0,purchase,POS,home,False,6735.0,Таганрог,47.25359895559427,38.836930059563535,not applicable,,,False,False,approved,not applicable,8.909
1667,1248,2025-01-02 20:49:00,1735850940,1389.96,purchase,POS,gas_transport,False,6073.0,Красноярск,56.0371232318517,92.71448360878931,not applicable,,,False,False,approved,not applicable,9.135
1666,3658,2025-01-02 20:49:00,1735850940,297.19,purchase,POS,health_fitness,False,6752.0,Нижневартовск,60.952157840925025,76.58915162558837,not applicable,,,False,False,approved,not applicable,1.742
1668,1064,2025-01-02 20:49:00,1735850940,803.55,purchase,POS,health_fitness,False,9.0,Москва,55.530853291792035,37.50212488950325,not applicable,,,False,False,approved,not applicable,25.923
1669,153,2025-01-02 20:50:00,1735851000,1385.76,purchase,POS,food_dining,False,6520.0,Сочи,43.727390974129705,39.55136193328739,not applicable,,,False,False,approved,not applicable,20.982
1671,3668,2025-01-02 20:50:00,1735851000,1.0,purchase,POS,health_fitness,False,5960.0,Новосибирск,54.917669882582075,83.04134928280044,not applicable,,,False,False,approved,not applicable,14.508
1670,3972,2025-01-02 20:50:00,1735851000,1.0,purchase,POS,misc_pos,False,1704.0,Москва,55.91756756045743,37.381991747231645,not applicable,,,False,False,approved,not applicable,23.564
1673,1941,2025-01-02 20:51:00,1735851060,1094.0,purchase,POS,gas_transport,False,3928.0,Белгород,50.58453775024797,36.48706534278572,not applicable,,,False,False,approved,not applicable,7.146
1672,9914,2025-01-02 20:51:00,1735851060,5000.0,purchase,POS,misc_pos,False,4377.0,Пермь,58.03860080863113,56.36737218683981,not applicable,,,False,False,approved,not applicable,8.478
1677,4472,2025-01-02 20:52:00,1735851120,940.22,purchase,POS,gas_transport,False,5941.0,Санкт-Петербург,59.86341167526354,30.459915261132252,not applicable,,,False,False,approved,not applicable,11.67
1675,1430,2025-01-02 20:52:00,1735851120,594.0,purchase,POS,travel,False,1749.0,Нижний Новгород,56.27133926996283,43.99322808028079,not applicable,,,False,False,approved,not applicable,5.935
1674,3849,2025-01-02 20:52:00,1735851120,700.0,purchase,POS,gas_transport,False,4236.0,Москва,55.80990372282281,37.55787834006444,not applicable,,,False,False,approved,not applicable,7.368
1676,3621,2025-01-02 20:52:00,1735851120,1200.0,purchase,POS,health_fitness,False,3551.0,Воронеж,51.73619367900056,39.26242605989564,not applicable,,,False,False,approved,not applicable,9.689
1678,1079,2025-01-02 20:53:00,1735851180,1463.71,purchase,POS,entertainment,False,4450.0,Ижевск,56.91573641596742,53.2770162481696,not applicable,,,False,False,approved,not applicable,8.075
1679,1994,2025-01-02 20:53:00,1735851180,500.0,purchase,ecom,misc_net,True,6848.0,Москва,55.7538789,37.6203735,2.60.7.90,3357.0,,False,False,approved,not applicable,0.0
1680,2299,2025-01-02 20:54:00,1735851240,2038.0,purchase,POS,grocery_pos,False,3962.0,Севастополь,44.595912471873085,33.44082449014133,not applicable,,,False,False,approved,not applicable,7.098
1681,2280,2025-01-02 20:55:00,1735851300,723.58,purchase,POS,health_fitness,False,3936.0,Белгород,50.59144179266702,36.492378450814954,not applicable,,,False,False,approved,not applicable,6.654
1682,2338,2025-01-02 20:56:00,1735851360,1.0,purchase,POS,misc_pos,False,1671.0,Нижневартовск,60.93321744904618,76.55318590025604,not applicable,,,False,False,approved,not applicable,1.15
1685,4338,2025-01-02 20:57:00,1735851420,460.22,purchase,POS,home,False,3248.0,Вологда,59.21016344940897,39.89507775691445,not applicable,,,False,False,approved,not applicable,5.447
1683,1883,2025-01-02 20:57:00,1735851420,1044.0,purchase,POS,food_dining,False,1185.0,Рязань,54.55301561864556,39.75492662019731,not applicable,,,False,False,approved,not applicable,8.156
1684,4318,2025-01-02 20:57:00,1735851420,1579.05,purchase,POS,health_fitness,False,482.0,Иваново,56.97464722268024,40.92626321314664,not applicable,,,False,False,approved,not applicable,3.956
1686,4416,2025-01-02 20:58:00,1735851480,1023.22,purchase,POS,gas_transport,False,6700.0,Кострома,57.764752895532304,40.84601052797764,not applicable,,,False,False,approved,not applicable,9.603
1688,3640,2025-01-02 20:58:00,1735851480,2400.0,purchase,POS,entertainment,False,4681.0,Калининград,54.715051415874214,20.414066775455982,not applicable,,,False,False,approved,not applicable,6.067
1687,179,2025-01-02 20:58:00,1735851480,2001.0,purchase,POS,entertainment,False,1326.0,Иваново,57.056341489306554,40.946935045428084,not applicable,,,False,False,approved,not applicable,6.526
1690,3415,2025-01-02 20:59:00,1735851540,820.0,purchase,POS,personal_care,False,2581.0,Екатеринбург,56.72089442799618,60.870992122411565,not applicable,,,False,False,approved,not applicable,20.864
1691,5237,2025-01-02 20:59:00,1735851540,5400.0,purchase,POS,shopping_pos,False,3392.0,Москва,55.77597591060433,37.512190255475076,not applicable,,,False,False,approved,not applicable,7.223
1692,623,2025-01-02 20:59:00,1735851540,3018.08,purchase,POS,grocery_pos,False,1674.0,Йошкар-Ола,56.652895276206834,47.871589722023906,not applicable,,,False,False,approved,not applicable,2.694
1689,1785,2025-01-02 20:59:00,1735851540,1.0,purchase,ecom,misc_net,True,6856.0,Смоленск,54.7867168,31.8153366,2.60.6.147,3005.0,,False,False,approved,not applicable,0.0
1693,2527,2025-01-02 21:00:00,1735851600,850.0,purchase,POS,personal_care,False,2207.0,Ставрополь,45.011257699518715,41.97769520501165,not applicable,,,False,False,approved,not applicable,3.762
1694,1720,2025-01-02 21:00:00,1735851600,1000.0,purchase,POS,home,False,971.0,Волгоград,48.57755133393019,44.57459166120581,not applicable,,,False,False,approved,not applicable,15.029
1696,2538,2025-01-02 21:01:00,1735851660,984.26,purchase,POS,home,False,5602.0,Симферополь,44.91584573416564,34.14838804050885,not applicable,,,False,False,approved,not applicable,5.244
1695,864,2025-01-02 21:01:00,1735851660,111.93,purchase,POS,travel,False,6369.0,Улан-Удэ,51.77351987065669,107.55925945900519,not applicable,,,False,False,approved,not applicable,6.884
1698,923,2025-01-02 21:03:00,1735851780,740.0,purchase,POS,personal_care,False,5716.0,Чита,51.99411669993787,113.50101377083901,not applicable,,,False,False,approved,not applicable,4.44
1697,1008,2025-01-02 21:03:00,1735851780,1260.0,purchase,POS,grocery_pos,False,1421.0,Севастополь,44.58403752350561,33.51256797514718,not applicable,,,False,False,approved,not applicable,3.772
1700,48,2025-01-02 21:06:00,1735851960,991.54,purchase,POS,gas_transport,False,4478.0,Ярославль,57.57292545526923,39.80152431789739,not applicable,,,False,False,approved,not applicable,7.912
1699,3345,2025-01-02 21:06:00,1735851960,1000.0,purchase,POS,entertainment,False,6606.0,Владикавказ,43.060202522383214,44.68914283953972,not applicable,,,False,False,approved,not applicable,4.449
1701,489,2025-01-02 21:06:00,1735851960,1252.77,purchase,POS,kids_pets,False,4152.0,Якутск,61.97822030777013,129.67438746070238,not applicable,,,False,False,approved,not applicable,6.333
1702,4268,2025-01-02 21:07:00,1735852020,870.73,purchase,ecom,grocery_net,True,6871.0,Йошкар-Ола,56.6343763,47.8998445,2.60.15.198,7260.0,,False,False,approved,not applicable,0.0
1704,943,2025-01-02 21:08:00,1735852080,3212.37,purchase,POS,misc_pos,False,4190.0,Петрозаводск,61.771433074125554,34.354655872722155,not applicable,,,False,False,approved,not applicable,1.985
1703,1681,2025-01-02 21:08:00,1735852080,1.0,purchase,POS,entertainment,False,2448.0,Грозный,43.234407866788416,45.64167419093545,not applicable,,,False,False,approved,not applicable,10.348
1708,3214,2025-01-02 21:09:00,1735852140,1.0,purchase,POS,entertainment,False,4923.0,Мурманск,68.95831928835985,33.12818241638025,not applicable,,,False,False,approved,not applicable,6.002
1707,3304,2025-01-02 21:09:00,1735852140,248.35,purchase,POS,home,False,6185.0,Иркутск,52.332220549719814,104.16439068643149,not applicable,,,False,False,approved,not applicable,9.43
1705,713,2025-01-02 21:09:00,1735852140,900.0,purchase,POS,health_fitness,False,6774.0,Братск,56.15998890356995,101.62634713761447,not applicable,,,False,False,approved,not applicable,1.068
1706,1741,2025-01-02 21:09:00,1735852140,620.81,purchase,POS,health_fitness,False,5960.0,Новосибирск,54.917669882582075,83.04134928280044,not applicable,,,False,False,approved,not applicable,14.508
1709,1788,2025-01-02 21:10:00,1735852200,1.0,purchase,ecom,shopping_net,True,6901.0,Москва,55.7538789,37.6203735,2.60.6.150,3009.0,,False,False,approved,not applicable,0.0
1710,813,2025-01-02 21:10:00,1735852200,758.77,purchase,POS,grocery_pos,False,2565.0,Новосибирск,54.86333947066172,82.95694952806738,not applicable,,,False,False,approved,not applicable,18.485
1711,950,2025-01-02 21:11:00,1735852260,397.02,purchase,POS,kids_pets,False,2810.0,Тюмень,57.14165295526806,65.5356412126595,not applicable,,,False,False,approved,not applicable,1.275
1712,12328,2025-01-02 21:12:00,1735852320,1596.05,purchase,POS,grocery_pos,False,5931.0,Москва,55.67950396342584,37.72098876953247,not applicable,,,False,False,approved,not applicable,10.419
1713,13276,2025-01-02 21:13:00,1735852380,1000.0,purchase,POS,personal_care,False,6200.0,Тюмень,57.243887908792715,65.50410369512174,not applicable,,,False,False,approved,not applicable,10.276
1714,2566,2025-01-02 21:13:00,1735852380,2840.0,purchase,POS,grocery_pos,False,4787.0,Архангельск,64.71585368074103,40.62582368683112,not applicable,,,False,False,approved,not applicable,20.36
1715,3997,2025-01-02 21:15:00,1735852500,4496.25,purchase,ecom,shopping_net,True,6879.0,Сочи,43.5855829,39.7231419,2.60.14.201,6798.0,,False,False,approved,not applicable,0.0
1716,4448,2025-01-02 21:16:00,1735852560,1171.0,purchase,ecom,grocery_net,True,6963.0,Казань,55.7943877,49.1115312,2.60.16.110,7564.0,,False,False,approved,not applicable,0.0
1717,266,2025-01-02 21:17:00,1735852620,1260.39,purchase,POS,kids_pets,False,4383.0,Красноярск,56.04529543748667,92.8486598594936,not applicable,,,False,False,approved,not applicable,3.996
1718,1365,2025-01-02 21:18:00,1735852680,1160.0,purchase,POS,grocery_pos,False,1696.0,Москва,55.79029627295686,37.81912172139004,not applicable,,,False,False,approved,not applicable,13.116
1719,1505,2025-01-02 21:18:00,1735852680,1068.24,purchase,POS,home,False,5041.0,Таганрог,47.19081924961076,38.87227663761666,not applicable,,,False,False,approved,not applicable,5.197
1721,2247,2025-01-02 21:19:00,1735852740,1000.0,purchase,POS,home,False,2104.0,Киров,58.5000870648715,49.72792841651129,not applicable,,,False,False,approved,not applicable,12.04
1720,2751,2025-01-02 21:19:00,1735852740,700.0,purchase,POS,entertainment,False,919.0,Самара,53.32816859821405,50.32893889373702,not applicable,,,False,False,approved,not applicable,20.95
1722,1764,2025-01-02 21:20:00,1735852800,1182.1,purchase,POS,gas_transport,False,3543.0,Воронеж,51.62485184080331,39.21819545074354,not applicable,,,False,False,approved,not applicable,4.102
1723,4620,2025-01-02 21:21:00,1735852860,2560.0,purchase,POS,grocery_pos,False,2576.0,Екатеринбург,56.73791115481047,60.33225755776497,not applicable,,,False,False,approved,not applicable,20.116
1724,4635,2025-01-02 21:21:00,1735852860,153.5,purchase,POS,health_fitness,False,779.0,Кострома,57.789374926873265,41.00015259852773,not applicable,,,False,False,approved,not applicable,1.612
1726,2228,2025-01-02 21:22:00,1735852920,1.0,purchase,POS,home,False,3017.0,Иваново,57.04656873313798,40.99615467708472,not applicable,,,False,False,approved,not applicable,5.433
1727,556,2025-01-02 21:22:00,1735852920,1000.0,purchase,POS,personal_care,False,3098.0,Архангельск,64.67516941856796,40.423958143993374,not applicable,,,False,False,approved,not applicable,15.789
1725,3822,2025-01-02 21:22:00,1735852920,1000.0,purchase,POS,kids_pets,False,6253.0,Кемерово,55.51255684227596,86.13174290271736,not applicable,,,False,False,approved,not applicable,14.565
1729,3965,2025-01-02 21:23:00,1735852980,1.0,purchase,ecom,shopping_net,True,6781.0,Москва,55.7538789,37.6203735,2.60.14.170,6743.0,,False,False,approved,not applicable,0.0
1728,2257,2025-01-02 21:23:00,1735852980,1.0,purchase,POS,travel,False,385.0,Набережные Челны,55.753745128446006,52.456332895930515,not applicable,,,False,False,approved,not applicable,3.96
1730,1502,2025-01-02 21:24:00,1735853040,2456.38,purchase,POS,misc_pos,False,2617.0,Самара,53.32852065537928,50.180453546841875,not applicable,,,False,False,approved,not applicable,15.635
1731,290,2025-01-02 21:25:00,1735853100,5324.63,purchase,ecom,shopping_net,True,6964.0,Казань,55.7943877,49.1115312,2.60.1.18,488.0,,False,False,approved,not applicable,0.0
1733,6567,2025-01-02 21:26:00,1735853160,1.0,purchase,POS,shopping_pos,False,1797.0,Ростов-на-Дону,47.196824754347666,39.62830995227361,not applicable,,,False,False,approved,not applicable,7.422
1732,1503,2025-01-02 21:26:00,1735853160,1556.16,purchase,POS,misc_pos,False,1671.0,Нижневартовск,60.93321744904618,76.55318590025604,not applicable,,,False,False,approved,not applicable,1.15
1736,5056,2025-01-02 21:27:00,1735853220,4810.73,purchase,ecom,shopping_net,True,6962.0,Кострома,57.8029445,40.9907282,2.60.18.14,8318.0,,False,False,approved,not applicable,0.0
1735,4629,2025-01-02 21:27:00,1735853220,1.0,purchase,POS,entertainment,False,1964.0,Тюмень,57.18128655939716,65.30463216806679,not applicable,,,False,False,approved,not applicable,14.246
1734,140,2025-01-02 21:27:00,1735853220,399.77,purchase,POS,home,False,113.0,Уфа,54.79477293157118,55.86439490711621,not applicable,,,False,False,approved,not applicable,8.983
1738,1580,2025-01-02 21:27:00,1735853220,2171.71,purchase,ecom,shopping_net,True,6813.0,Москва,55.7538789,37.6203735,2.60.5.212,2657.0,,False,False,approved,not applicable,0.0
1737,977,2025-01-02 21:27:00,1735853220,1230.02,purchase,POS,gas_transport,False,3653.0,Тюмень,57.09022759230665,65.58947172001093,not applicable,,,False,False,approved,not applicable,7.756
1740,2274,2025-01-02 21:28:00,1735853280,1729.86,purchase,POS,food_dining,False,4551.0,Новокузнецк,53.835020849986634,87.41237808105588,not applicable,,,False,False,approved,not applicable,13.806
1739,1426,2025-01-02 21:28:00,1735853280,1653.27,purchase,POS,kids_pets,False,5879.0,Петрозаводск,61.81945502924784,34.43137493663856,not applicable,,,False,False,approved,not applicable,5.076
1742,122,2025-01-02 21:29:00,1735853340,1212.0,purchase,POS,gas_transport,False,4643.0,Киров,58.55522272090142,49.66682200795201,not applicable,,,False,False,approved,not applicable,5.381
1741,4438,2025-01-02 21:29:00,1735853340,822.55,purchase,POS,personal_care,False,2570.0,Новосибирск,54.80837160936943,83.09998738225221,not applicable,,,False,False,approved,not applicable,27.018
1744,2408,2025-01-02 21:30:00,1735853400,810.0,purchase,POS,gas_transport,False,6502.0,Севастополь,44.57663943696473,33.46299372616762,not applicable,,,False,False,approved,not applicable,6.661
1743,1697,2025-01-02 21:30:00,1735853400,530.0,purchase,POS,misc_pos,False,5279.0,Тольятти,53.54954025227004,49.367005782373404,not applicable,,,False,False,approved,not applicable,3.544
1745,455,2025-01-02 21:31:00,1735853460,490.0,purchase,POS,entertainment,False,5154.0,Самара,53.248291060970494,50.18339810998044,not applicable,,,False,False,approved,not applicable,7.82
1747,1207,2025-01-02 21:31:00,1735853460,3101.08,purchase,POS,misc_pos,False,494.0,Магнитогорск,53.405863733995474,59.15257909582716,not applicable,,,False,False,approved,not applicable,11.535
1746,12843,2025-01-02 21:31:00,1735853460,1300.0,purchase,POS,gas_transport,False,1002.0,Воронеж,51.70316033321657,39.0764394701873,not applicable,,,False,False,approved,not applicable,9.655
1749,491,2025-01-02 21:33:00,1735853580,138.0,purchase,POS,health_fitness,False,6356.0,Чебоксары,56.14667280036862,47.31010449654125,not applicable,,,False,False,approved,not applicable,3.818
1750,2534,2025-01-02 21:33:00,1735853580,1.0,purchase,POS,shopping_pos,False,5086.0,Москва,55.81472670377251,37.750539454156915,not applicable,,,False,False,approved,not applicable,10.611
1751,1882,2025-01-02 21:33:00,1735853580,700.0,purchase,POS,gas_transport,False,1750.0,Казань,55.85496345613488,48.90675011177383,not applicable,,,False,False,approved,not applicable,14.499
1748,3002,2025-01-02 21:33:00,1735853580,3462.01,purchase,POS,shopping_pos,False,5438.0,Астрахань,46.36459306660468,48.08311957624902,not applicable,,,False,False,approved,not applicable,2.09
1753,538,2025-01-02 21:34:00,1735853640,4533.4,purchase,ecom,shopping_net,True,6779.0,Ростов-на-Дону,47.2224364,39.7187866,2.60.2.3,908.0,,False,False,approved,not applicable,0.0
1752,2853,2025-01-02 21:34:00,1735853640,2027.7,purchase,POS,misc_pos,False,3882.0,Магнитогорск,53.387871688340134,59.07025508493415,not applicable,,,False,False,approved,not applicable,6.431
1755,4833,2025-01-02 21:34:00,1735853640,1046.22,purchase,POS,misc_pos,False,6643.0,Вологда,59.229772173453256,39.94032085282584,not applicable,,,False,False,approved,not applicable,6.325
1756,10066,2025-01-02 21:34:00,1735853640,1.0,purchase,POS,grocery_pos,False,893.0,Нижний Новгород,56.31665036348758,43.94440583758618,not applicable,,,False,False,approved,not applicable,3.866
1754,2141,2025-01-02 21:34:00,1735853640,783.89,purchase,POS,gas_transport,False,5567.0,Магнитогорск,53.485678454420615,59.022764301694046,not applicable,,,False,False,approved,not applicable,9.204
1757,2123,2025-01-02 21:35:00,1735853700,1.0,purchase,POS,health_fitness,False,4640.0,Тула,54.192839209565406,37.61302194688468,not applicable,,,False,False,approved,not applicable,0.18
19542,3602,2025-01-02 21:35:00,1735853700,54900.0,withdrawal,ATM,not applicable,False,,Красноярск,56.009466,92.8524162,not applicable,,13413.0,False,False,approved,not applicable,0.0
1758,4692,2025-01-02 21:36:00,1735853760,1830.0,purchase,POS,grocery_pos,False,4501.0,Тюмень,57.13738412121331,65.46932177278218,not applicable,,,False,False,approved,not applicable,4.305
19574,3594,2025-01-02 21:37:00,1735853820,4700.0,outbound,transfer,not applicable,True,,Сочи,43.5855829,39.7231419,2.60.13.78,6120.0,25126.0,False,False,approved,not applicable,0.0
1760,4927,2025-01-02 21:37:00,1735853820,590.0,purchase,POS,home,False,58.0,Казань,55.80358734343347,48.92537835761809,not applicable,,,False,False,approved,not applicable,11.72
1759,4268,2025-01-02 21:37:00,1735853820,1469.6,purchase,POS,home,False,6757.0,Йошкар-Ола,56.70816254436123,47.99672779208241,not applicable,,,False,False,approved,not applicable,10.138
1762,3427,2025-01-02 21:38:00,1735853880,1.0,purchase,POS,entertainment,False,4593.0,Астрахань,46.3355858323952,48.01641662580967,not applicable,,,False,False,approved,not applicable,4.517
1761,1871,2025-01-02 21:38:00,1735853880,1957.51,purchase,POS,grocery_pos,False,1696.0,Москва,55.79029627295686,37.81912172139004,not applicable,,,False,False,approved,not applicable,13.116
1763,4968,2025-01-02 21:38:00,1735853880,2140.0,purchase,POS,grocery_pos,False,3621.0,Владивосток,43.141512679033426,132.03991651095845,not applicable,,,False,False,approved,not applicable,13.122
1764,45,2025-01-02 21:39:00,1735853940,311.21,purchase,POS,entertainment,False,4230.0,Братск,56.172040314027136,101.66717540751723,not applicable,,,False,False,approved,not applicable,3.088
1765,4571,2025-01-02 21:40:00,1735854000,2108.1,purchase,POS,entertainment,False,6.0,Москва,55.71371890834153,37.92821281779189,not applicable,,,False,False,approved,not applicable,19.849
1766,4437,2025-01-02 21:41:00,1735854060,620.0,purchase,POS,health_fitness,False,2572.0,Новосибирск,55.012696798140226,82.89145927959893,not applicable,,,False,False,approved,not applicable,2.554
1767,4323,2025-01-02 21:43:00,1735854180,307.1,purchase,POS,health_fitness,False,3760.0,Пенза,53.18026747006504,45.0895722059073,not applicable,,,False,False,approved,not applicable,3.706
1768,1052,2025-01-02 21:44:00,1735854240,2118.53,purchase,POS,health_fitness,False,6455.0,Симферополь,44.97336044043061,34.182126751921935,not applicable,,,False,False,approved,not applicable,7.046
1769,1799,2025-01-02 21:44:00,1735854240,471.01,purchase,POS,food_dining,False,140.0,Пермь,58.00103984390355,56.14374682032514,not applicable,,,False,False,approved,not applicable,5.446
1771,724,2025-01-02 21:45:00,1735854300,260.0,purchase,POS,home,False,3347.0,Таганрог,47.20047123623925,38.87463312056478,not applicable,,,False,False,approved,not applicable,4.694
1770,3676,2025-01-02 21:45:00,1735854300,870.0,purchase,POS,entertainment,False,4780.0,Белгород,50.65482449780853,36.53876625247893,not applicable,,,False,False,approved,not applicable,7.171
1773,3792,2025-01-02 21:46:00,1735854360,2006.84,purchase,POS,grocery_pos,False,5095.0,Санкт-Петербург,59.906780177928134,30.284902590282282,not applicable,,,False,False,approved,not applicable,3.997
1772,3922,2025-01-02 21:46:00,1735854360,1180.04,purchase,POS,gas_transport,False,5930.0,Москва,55.586622822885374,37.683594785624244,not applicable,,,False,False,approved,not applicable,19.042
1774,4384,2025-01-02 21:46:00,1735854360,1.0,purchase,POS,personal_care,False,2240.0,Белгород,50.59186093154327,36.70495307161907,not applicable,,,False,False,approved,not applicable,8.461
1775,2752,2025-01-02 21:47:00,1735854420,2100.0,purchase,POS,grocery_pos,False,6250.0,Кемерово,55.330117071573,85.99613314173276,not applicable,,,False,False,approved,not applicable,7.498
1776,1605,2025-01-02 21:48:00,1735854480,228.91,purchase,POS,shopping_pos,False,939.0,Челябинск,55.02318955935085,61.41154871745747,not applicable,,,False,False,approved,not applicable,15.287
1777,1778,2025-01-02 21:48:00,1735854480,1900.0,purchase,POS,grocery_pos,False,2796.0,Иркутск,52.27904253154444,104.2616001259314,not applicable,,,False,False,approved,not applicable,1.534
1778,3570,2025-01-02 21:49:00,1735854540,3534.17,purchase,ecom,shopping_net,True,6925.0,Ульяновск,54.3080674,48.3748717,2.60.13.55,6077.0,,False,False,approved,not applicable,0.0
1779,1982,2025-01-02 21:49:00,1735854540,1611.7,purchase,POS,grocery_pos,False,5480.0,Тула,54.11412529439477,37.56900156108099,not applicable,,,False,False,approved,not applicable,9.184
1780,1630,2025-01-02 21:50:00,1735854600,1820.65,purchase,POS,home,False,6416.0,Магнитогорск,53.40734303941522,59.127977526955746,not applicable,,,False,False,approved,not applicable,9.898
